,Symbol,Company,Price,Change%1D,Change1D,Volume1D,Volume*Price1D,MarketCap,MarketCapPerformance%1Y,PriceEarningRatio,EarningPerShare(TTM),Employees(FY),Sector
2073,HRI,Herc Holdings Inc.,131.59,-0.42%,-0.56,155478.0,20459000.0,3723000000.0,3.30%,11.38,11.73,6600.0,Finance
2074,HRL,Hormel Foods Corporation,40.71,1.42%,0.57,1279000.0,52055000.0,22239000000.0,-19.46%,23.97,1.71,20000.0,Consumer Non-Durables
2075,HRMY,"Harmony Biosciences Holdings, Inc.",33.14,-0.51%,-0.17,268962.0,8913000.0,1988000000.0,-33.33%,10.13,3.37,N/A,Health Technology
2076,HROW,"Harrow Health, Inc.",19.80,-2.27%,-0.46,412049.0,8159000.000000001,663345000.0,260.78%,N/A,-0.65,N/A,Health Technology
2077,HRT,HireRight Holdings Corporation,10.38,1.07%,0.11,506826.0,5261000.0,766433000.0,-44.05%,8.00,1.30,3078.0,Commercial Services
2078,HRTG,"Heritage Insurance Holdings, Inc.",4.88,10.41%,0.46,261579.99999999997,1277000.0,129172000.0,39.87%,N/A,-0.49,N/A,Finance
2079,HRTX,"Heron Therapeutics, Inc.",1.80,7.78%,0.13,3553000.0,6395000.0,215486000.0,-52.53%,N/A,-1.37,N/A,Health Technology
2080,HRYU,"Hanryu Holdings, Inc.",4.24,-12.94%,-0.63,67160.0,284758.0,223909000.0,N/A,N/A,,N/A,Technology Services
2081,HRZN,Horizon Technology Finance Corporation,12.21,0.00%,0.00,218443.0,2667000.0,391986000.0,N/A,21.23,0.58,N/A,Miscellaneous
2082,HSCS,"Heart Test Laboratories, Inc.",0.9000,-8.04%,-0.0787,84053.0,75648.0,9107000.0,N/A,N/A,-0.73,N/A,Health Technology
2083,HSDT,"Helius Medical Technologies, Inc.",0.1800,-5.76%,-0.0110,92098.0,16578.0,5084000.0,-60.93%,N/A,-1.35,N/A,Health Technology
2084,HSIC,"Henry Schein, Inc.",77.42,1.95%,1.48,1261000.0,97598000.0,10110000000.0,-3.40%,22.70,3.45,22000.0,Distribution Services
2085,HSII,"Heidrick & Struggles International, Inc.",28.19,0.07%,0.02,63600.0,1793000.0,564019000.0,-8.47%,9.42,3.07,2141.0,Commercial Services
2086,HSON,"Hudson Global, Inc.",21.30,-0.09%,-0.02,N/A,14356.0,60533000.0,-27.51%,15.01,1.47,1440.0,Commercial Services
2087,HSTM,"HealthStream, Inc.",22.36,-1.67%,-0.38,71256.0,1593000.0,686152000.0,-3.40%,53.34,0.42,1135.0,Technology Services
2088,HSTO,Histogen Inc.,0.7070,-4.45%,-0.0329,8386.0,5929.0,3020000.0,-44.00%,N/A,-4.07,N/A,Health Technology
2089,HSY,The Hershey Company,225.65,0.60%,1.35,1079000.0,243558000.0,46138000000.0,-1.99%,25.97,9.50,19865.0,Consumer Non-Durables
2090,HTBI,"HomeTrust Bancshares, Inc.",24.56,-1.76%,-0.44,17039.0,418478.0,426609000.0,13.16%,8.75,2.82,N/A,Finance
2091,HTBK,Heritage Commerce Corp,9.28,-2.73%,-0.26,236269.0,2193000.0,566926000.0,-18.42%,7.66,1.22,N/A,Finance
2092,HTCR,"Heartcore Enterprises, Inc.",1.30,-1.52%,-0.02,20073.0,26095.0,27096000.0,N/A,N/A,-0.19,N/A,Technology Services
2093,HTGC,"Hercules Capital, Inc.",17.07,-0.06%,-0.01,1638000.0,27967000.0,2468000000.0,28.29%,7.70,2.24,N/A,Finance
2094,HTH,Hilltop Holdings Inc.,31.26,1.49%,0.46,542928.0,16972000.0,2035000000.0000002,10.17%,19.95,1.57,4170.0,Finance
2095,HTLD,"Heartland Express, Inc.",15.36,-0.45%,-0.07,224653.0,3451000.0,1213000000.0,-2.40%,20.13,0.76,N/A,Transportation
2096,HTLF,"Heartland Financial USA, Inc.",32.20,-2.10%,-0.69,147575.0,4752000.0,1373000000.0,-27.28%,6.51,4.96,2001.9999999999998,Finance
2097,HTOO,Fusion Fuel Green PLC,2.10,-1.87%,-0.04,78412.0,164665.0,30518000.0,-59.37%,N/A,,N/A,Process Industries
2098,HTZ,"Hertz Global Holdings, Inc",16.48,-0.12%,-0.02,1784000.0,29393000.0,5130000000.0,-34.32%,6.97,3.03,25000.0,Finance
2099,HUBB,Hubbell Inc,305.80,-2.66%,-8.35,301911.0,92324000.0,16399999999.999998,47.05%,26.17,11.76,16300.0,Producer Manufacturing
2100,HUBC,Hub Cyber Security Ltd.,0.5300,6.11%,0.0305,503712.0,266967.0,54661000.0,N/A,N/A,,N/A,Commercial Services
2101,HUBG,"Hub Group, Inc.",87.46,0.22%,0.19,180080.0,15750000.0,2798000000.0,0.49%,10.48,8.43,5900.0,Transportation
2102,HUBS,"HubSpot, Inc.",488.07,0.82%,3.96,578751.0,282471000.0,24411000000.0,38.26%,N/A,-4.14,7433.0,Technology Services
2103,HUDI,"Huadi International Group Co., Ltd.",4.30,-0.23%,-0.01,18251.0,78479.0,61228000.0,-74.60%,N/A,,N/A,Non-Energy Minerals
2104,HUM,Humana Inc.,493.38,0.03%,0.16,876038.0,432220000.0,61133000000.0,-0.99%,18.41,26.93,67100.0,Health Services
2105,HUMA,"Humacyte, Inc.",3.08,-0.65%,-0.02,431670.0,1330000.0,318497000.0,-9.53%,N/A,-0.28,N/A,Health Technology
2106,HUN,Huntsman Corporation,28.71,1.88%,0.53,2161000.0,62041000.0,5107000000.0,-14.91%,30.04,0.97,7000.0,Process Industries
2107,HURC,"Hurco Companies, Inc.",22.10,1.52%,0.33,10447.0,230879.0,142813000.0,-13.48%,33.87,0.66,N/A,Producer Manufacturing
2108,HURN,Huron Consulting Group Inc.,98.04,-1.70%,-1.70,150196.0,14725000.0,1865000000.0,35.91%,26.81,3.77,5660.0,Commercial Services
2109,HUSA,Houston American Energy Corporation,2.34,2.18%,0.05,350153.0,819358.0,25521000.0,-32.01%,N/A,-0.05,N/A,Energy Minerals
2110,HVT,"Haverty Furniture Companies, Inc.",33.89,-1.14%,-0.39,59203.0,2005999.9999999998,551265000.0,16.11%,7.85,4.59,2831.0,Retail Trade
2111,HWBK,"Hawthorn Bancshares, Inc.",17.70,-2.21%,-0.40,18063.0,319715.0,124596000.0,-26.81%,8.06,2.20,N/A,Finance
2112,HWC,Hancock Whitney Corporation,43.54,-1.29%,-0.57,322688.0,14050000.0,3750000000.0,-10.12%,7.26,6.02,3627.0,Finance
2113,HWEL,Healthwell Acquisition Corp. I,10.26,-0.05%,-0.00,2979.0,30565.0,384750000.0,26.47%,50.20,0.20,N/A,Finance
2114,HWKN,"Hawkins, Inc.",50.29,-0.96%,-0.49,41348.0,2079000.0000000002,1061000000.0,22.85%,16.55,3.06,N/A,Process Industries
2115,HWM,Howmet Aerospace Inc.,49.79,-1.41%,-0.71,3011000.0,149939000.0,20524000000.0,33.85%,39.28,1.28,21400.0,Electronic Technology
2116,HXL,Hexcel Corporation,68.13,0.72%,0.49,562302.0,38310000.0,5755000000.0,8.41%,39.04,1.76,5328.0,Electronic Technology
2117,HY,"Hyster-Yale Materials Handling, Inc.",48.86,0.60%,0.29,54035.0,2640000.0,839302000.0,53.94%,24.46,2.04,8200.0,Producer Manufacturing
2118,HYFM,"Hydrofarm Holdings Group, Inc.",1.05,-15.32%,-0.19,344181.0,361390.0,47636000.0,-53.39%,N/A,-6.20,N/A,Producer Manufacturing
2119,HYLN,Hyliion Holdings Corp.,1.51,-9.04%,-0.15,2212000.0,3340000.0,273052000.0,-61.06%,N/A,-0.88,N/A,Producer Manufacturing
2120,HYMC,Hycroft Mining Holding Corporation,0.3962,-5.67%,-0.0238,1248000.0,494325.0,80014000.0,-57.53%,N/A,-0.29,N/A,Non-Energy Minerals
2121,HYPR,"Hyperfine, Inc.",2.36,-4.45%,-0.11,328784.0,775930.0,167741000.0,41.02%,N/A,-0.87,N/A,Health Technology
2122,HYZN,Hyzon Motors Inc.,1.25,5.04%,0.06,1914000.0,2392000.0,305897000.0,-50.64%,N/A,-0.64,N/A,Consumer Durables
2123,HZNP,Horizon Therapeutics Public Limited Company,104.65,0.55%,0.57,1400000.0,146541000.0,23957000000.0,54.08%,55.94,1.92,2115.0,Health Technology
2124,HZO,"MarineMax, Inc. (FL)",35.93,-2.50%,-0.92,182817.0,6569000.0,787244000.0,-2.18%,6.04,6.10,3410.0,Retail Trade
2125,IAC,IAC Inc.,56.14,-16.32%,-10.95,2544000.0,142796000.0,4819000000.0,-17.89%,N/A,-6.06,11000.0,Technology Services
2126,IART,Integra LifeSciences Holdings Corporation,44.26,-1.09%,-0.49,375845.0,16635000.000000002,3603000000.0,-20.64%,28.06,1.58,3722.0,Health Technology
2127,IAS,Integral Ad Science Holding Corp.,14.62,-3.94%,-0.60,810081.0,11843000.0,2290000000.0,57.81%,100.14,0.15,N/A,Technology Services
2128,IBCP,Independent Bank Corporation,20.61,-1.86%,-0.39,139835.0,2882000.0,431660000.0,1.54%,7.28,2.86,N/A,Finance
2129,IBEX,IBEX Limited,19.61,-2.24%,-0.45,60207.0,1181000.0,357843000.0,6.56%,16.22,1.25,29987.0,Commercial Services
2130,IBIO,"iBio, Inc.",0.4870,-2.70%,-0.0135,586987.0,285863.0,8180999.999999999,-84.27%,N/A,-7.98,N/A,Health Technology
2131,IBKR,"Interactive Brokers Group, Inc.",89.90,1.12%,1.00,768970.0,69130000.0,38079000000.0,46.13%,18.36,4.94,2820.0,Finance
2132,IBM,International Business Machines Corporation,142.49,-2.34%,-3.42,4073000.0000000005,580350000.0,129809000000.0,13.67%,66.07,2.22,311300.0,Technology Services
2133,IBOC,International Bancshares Corporation,46.97,-1.22%,-0.58,130883.00000000001,6148000.0,2914000000.0,7.71%,7.50,6.29,2169.0,Finance
2134,IBP,"Installed Building Products, Inc.",154.01,-1.33%,-2.07,210415.0,32406000.0,4376000000.0,57.32%,18.18,8.51,10300.0,Industrial Services
2135,IBRX,"ImmunityBio, Inc.",1.67,-10.22%,-0.19,2940000.0,4910000.0,728094000.0,-53.32%,N/A,-1.05,N/A,Health Technology
2136,IBTX,"Independent Bank Group, Inc",43.97,-0.45%,-0.20,220754.0,9707000.0,1815000000.0,-38.29%,20.54,2.15,1547.0,Finance
2137,ICAD,icad inc.,2.55,-4.85%,-0.13,255233.0,650844.0,64888000.00000001,-28.92%,N/A,-0.55,N/A,Health Technology
2138,ICCC,ImmuCell Corporation,5.02,-1.18%,-0.06,8214.0,41234.0,38889000.0,-43.02%,N/A,-0.69,N/A,Health Technology
2139,ICCH,"ICC Holdings, Inc.",16.50,0.00%,0.00,N/A,1716.0,52163000.0,-6.04%,8.15,2.03,N/A,Finance
2140,ICCM,IceCure Medical Ltd.,0.9241,-7.59%,-0.0759,172360.0,159278.0,42161000.0,-20.22%,N/A,-0.44,N/A,Health Technology
2141,ICD,"Independence Contract Drilling, Inc.",2.86,-2.05%,-0.06,52373.0,149787.0,40283000.0,-10.64%,N/A,-0.57,N/A,Industrial Services
2142,ICE,Intercontinental Exchange Inc.,114.20,-0.58%,-0.67,1466000.0,167410000.0,63986000000.0,9.86%,37.96,3.02,8911.0,Finance
2143,ICFI,"ICF International, Inc.",130.14,-0.25%,-0.33,121714.0,15840000.0,2449000000.0,30.20%,38.17,3.44,9000.0,Commercial Services
2144,ICHR,Ichor Holdings,34.75,-3.15%,-1.13,322660.0,11212000.0,1010000000.0,22.64%,44.64,0.79,2980.0,Producer Manufacturing
2145,ICLR,ICON plc,253.62,-0.63%,-1.62,506634.0,128493000.0,20779000000.0,11.64%,41.06,6.24,41100.0,Commercial Services
2146,ICMB,"Investcorp Credit Management BDC, Inc.",3.94,0.77%,0.03,12713.0,50089.0,56704000.0,N/A,N/A,-0.20,N/A,Finance
2147,ICPT,"Intercept Pharmaceuticals, Inc.",10.13,-4.84%,-0.52,608086.0,6160000.0,423259000.0,-10.15%,1.57,6.47,N/A,Health Technology
2148,ICU,SeaStar Medical Holding Corporation,0.4200,-5.21%,-0.0231,337551.0,141771.0,7651000.0,-93.91%,N/A,-2.48,N/A,Health Technology
2149,ICUI,"ICU Medical, Inc.",142.22,-0.55%,-0.78,429747.0,61119000.0,3433000000.0,-13.15%,N/A,-2.02,14500.0,Health Technology
2150,ICVX,"Icosavax, Inc.",8.35,2.96%,0.24,141724.0,1183000.0,415802000.0,26.44%,N/A,-2.31,N/A,Health Technology
2151,ID,"PARTS iD, Inc.",0.4490,-4.87%,-0.0230,38392.0,17238.0,15637000.0,-61.39%,N/A,-0.59,N/A,Technology Services
2152,IDA,"IDACORP, Inc.",97.75,-1.01%,-1.00,383051.0,37443000.0,4948000000.0,-11.87%,18.16,5.39,2070.0,Utilities
2153,IDAI,T Stamp Inc.,2.45,55.06%,0.87,14320000.0,35084000.0,12548000.0,N/A,N/A,-0.94,N/A,Technology Services
2154,IDCC,"InterDigital, Inc.",84.79,-0.52%,-0.44,195690.0,16593000.0,2239000000.0,39.17%,13.69,6.31,N/A,Electronic Technology
2155,IDEX,"Ideanomics, Inc.",0.0559,-14.00%,-0.0091,145786000.0,8148999.999999999,39051000.0,-86.53%,N/A,-0.57,N/A,Consumer Durables
2156,IDN,"Intellicheck, Inc.",2.67,2.69%,0.07,48508.0,129515.99999999999,51403000.0,8.28%,N/A,-0.20,N/A,Technology Services
2157,IDR,"Idaho Strategic Resources, Inc.",5.37,2.68%,0.14,13382.0,71861.0,65818000.0,-18.16%,N/A,-0.17,N/A,Non-Energy Minerals
2158,IDT,IDT Corporation,24.33,-0.21%,-0.05,64762.0,1576000.0,620318000.0,-5.21%,12.60,1.94,1690.0,Communications
2159,IDXX,"IDEXX Laboratories, Inc.",518.75,1.76%,8.99,585459.0,303707000.0,43063000000.0,29.63%,55.04,9.53,10780.0,Health Technology
2160,IDYA,"IDEAYA Biosciences, Inc.",24.81,14.65%,3.17,1388000.0,34432000.0,1421000000.0,112.83%,N/A,-1.52,N/A,Health Technology
2161,IE,Ivanhoe Electric Inc.,16.03,2.43%,0.38,249602.0,4001000.0000000005,1490000000.0,70.28%,N/A,-1.83,N/A,Non-Energy Minerals
2162,IEP,Icahn Enterprises L.P. - Depositary,23.75,0.98%,0.23,1117000.0,26531000.0,9345000000.0,-44.05%,N/A,-2.58,20041.0,Energy Minerals
2163,IESC,"IES Holdings, Inc.",69.52,4.43%,2.95,70503.0,4901000.0,1404000000.0,104.22%,19.30,3.64,8077.999999999999,Industrial Services
2164,IEX,IDEX Corporation,222.83,-0.48%,-1.07,402838.0,89764000.0,16846000000.0,7.07%,28.80,7.77,8868.0,Producer Manufacturing
2165,IFBD,"Infobird Co., Ltd",0.6559,-1.37%,-0.0091,142712.0,93605.0,3009000.0,-72.37%,N/A,-8.74,N/A,Technology Services
2166,IFF,"International Flavors & Fragrances, Inc.",63.78,-1.54%,-1.00,6098000.0,388918000.0,16270000000.0,-46.02%,N/A,-8.21,24600.0,Consumer Non-Durables
2167,IFIN,InFinT Acquisition Corporation,10.98,0.18%,0.02,162311.0,1782000.0,169284000.0,-35.24%,461.34,0.02,N/A,Finance
2168,IFRX,InflaRx N.V.,3.65,2.24%,0.08,73766.0,269246.0,214924000.0,56.43%,N/A,-0.62,N/A,Health Technology
2169,IFS,Intercorp Financial Services Inc.,24.98,-1.54%,-0.39,51098.0,1276000.0,2884000000.0,5.84%,6.68,3.74,N/A,Finance
2170,IGC,"IGC Pharma, Inc.",0.3400,-4.36%,-0.0155,98870.0,33616.0,18046000.0,-32.83%,N/A,-0.22,N/A,Health Technology
2171,IGIC,International General Insurance Holdings Ltd.,9.79,-1.71%,-0.17,102240.0,1000999.9999999999,456558000.0,26.53%,4.75,2.06,N/A,Finance
2172,IGMS,"IGM Biosciences, Inc.",7.86,-3.20%,-0.26,272588.0,2143000.0,414542000.0,-56.60%,N/A,-5.27,N/A,Health Technology
2173,IGT,International Game Technology,32.69,0.21%,0.07,982284.0,32110999.999999996,6613000000.0,56.00%,24.77,1.33,10786.0,Consumer Services
2174,IGTA,Inception Growth Acquisition Limited,10.45,0.14%,0.02,100001.0,1044999.9999999999,74307000.0,-42.41%,109.95,0.10,N/A,Finance
2175,IHRT,"iHeartMedia, Inc.",3.57,-4.55%,-0.17,1135000.0,4054000.0000000005,435322000.0,-56.79%,N/A,-10.29,11000.0,Consumer Services
2176,IHS,IHS Holding Limited,7.66,-0.65%,-0.05,259418.0,1987000.0,2543000000.0,-2.42%,N/A,-1.41,2786.0,Industrial Services
2177,III,"Information Services Group, Inc.",5.25,1.16%,0.06,76137.0,399719.0,254009000.0,-14.31%,16.76,0.33,1599.0,Commercial Services
2178,IIIN,"Insteel Industries, Inc.",31.55,0.35%,0.11,78721.0,2484000.0,613099000.0,5.78%,12.10,2.62,N/A,Producer Manufacturing
2179,IIIV,"i3 Verticals, Inc.",22.76,-2.94%,-0.69,360396.0,8202999.999999999,757508000.0,-9.96%,N/A,-0.38,1637.0,Technology Services
2180,IINN,Inspira Technologies Oxy B.H.N. Ltd.,1.39,-1.95%,-0.03,50602.0,70453.0,16290000.0,-11.37%,N/A,-1.08,N/A,Health Technology
2181,IKNA,"Ikena Oncology, Inc.",4.20,-3.89%,-0.17,321948.0,1352000.0,177943000.0,0.39%,N/A,-1.90,N/A,Health Technology
2182,IKT,"Inhibikase Therapeutics, Inc.",2.43,1.25%,0.03,2657.0,6457.0,12798000.0,-44.33%,N/A,-4.17,N/A,Health Technology
2183,ILAG,Intelligent Living Application Group Inc.,1.16,0.57%,0.01,86254.0,99753.0,20886000.0,N/A,N/A,-0.09,N/A,Consumer Durables
2184,ILMN,"Illumina, Inc.",184.49,-0.90%,-1.67,1558000.0,287469000.0,29168000000.0,-12.78%,N/A,-28.58,11500.0,Health Technology
2185,IMAQ,International Media Acquisition Corp.,11.00,-0.18%,-0.02,14848.0,163328.0,93720000.0,-68.57%,N/A,,N/A,Finance
2186,IMAX,Imax Corporation,18.94,-3.61%,-0.71,1178000.0,22321000.0,1034999999.9999999,19.88%,228.74,0.09,N/A,Consumer Durables
2187,IMGN,"ImmunoGen, Inc.",14.38,1.70%,0.24,4531000.0,65150000.00000001,3580000000.0,202.63%,N/A,-0.71,N/A,Health Technology
2188,IMKTA,"Ingles Markets, Incorporated",82.69,-0.22%,-0.18,67285.0,5564000.0,1543000000.0,-12.76%,6.83,12.29,26000.0,Retail Trade
2189,IMMR,Immersion Corporation,6.81,-2.99%,-0.21,272761.0,1858000.0,222237000.0,19.99%,6.61,1.04,N/A,Electronic Technology
2190,IMMX,"Immix Biopharma, Inc.",1.93,-1.53%,-0.03,34142.0,65894.0,31385000.0,-8.91%,N/A,-0.69,N/A,Health Technology
2191,IMNM,"Immunome, Inc.",7.04,-2.09%,-0.15,53219.0,374662.0,85994000.0,54.74%,N/A,-2.48,N/A,Health Technology
2192,IMNN,"Imunon, Inc.",1.25,-0.79%,-0.01,30719.0,38399.0,11371000.0,-35.41%,N/A,-4.19,N/A,Health Technology
2193,IMPL,Impel Pharmaceuticals Inc.,1.38,13.11%,0.16,48694.0,67198.0,32774000.0,-84.86%,N/A,-4.64,N/A,Health Technology
2194,IMPP,Imperial Petroleum Inc.,3.04,-0.33%,-0.01,634369.0,1928000.0,49429000.0,-28.39%,0.08,37.51,N/A,Transportation
2195,IMRX,Immuneering Corporation,10.00,0.00%,0.00,51393.0,513929.99999999994,292640000.0,65.29%,N/A,-1.93,N/A,Health Technology
2196,IMTE,Integrated Media Technology Limited,0.2945,-1.03%,-0.0031,52463.0,15448.0,6092000.0,-77.33%,N/A,-0.52,N/A,Electronic Technology
2197,IMTX,Immatics N.V.,11.99,1.27%,0.15,149368.0,1791000.0,919282000.0,16.06%,N/A,,N/A,Health Technology
2198,IMUX,"Immunic, Inc.",1.82,-7.61%,-0.15,610448.0,1111000.0,81164000.0,-42.70%,N/A,-3.44,N/A,Health Technology
2199,IMVT,"Immunovant, Inc.",20.92,-3.90%,-0.85,1566000.0,32766000.0,2731000000.0,372.51%,N/A,-1.71,N/A,Health Technology
2200,IMXI,"International Money Express, Inc.",17.72,-4.16%,-0.77,531509.0,9418000.0,627612000.0,-31.14%,11.72,1.55,N/A,Commercial Services
2201,INAB,"IN8bio, Inc.",1.20,2.56%,0.03,72084.0,86501.0,35700000.0,-14.06%,N/A,-1.34,N/A,Health Technology
2202,INAQ,Insight Acquisition Corp.,10.47,-0.11%,-0.01,1058.0,11075.0,92627000.0,-69.59%,32.54,0.32,N/A,Finance
2203,INBK,First Internet Bancorp,23.04,0.00%,0.00,27510.0,633830.0,205182000.0,-39.64%,13.82,1.68,N/A,Finance
2204,INBS,Intelligent Bio Solutions Inc.,1.67,10.60%,0.16,121538.0,202968.0,3892000.0,-66.25%,N/A,-5.97,N/A,Health Services
2205,INBX,"Inhibrx, Inc.",15.75,-7.41%,-1.26,381486.0,6008000.0,687773000.0,-22.46%,N/A,-4.05,N/A,Health Technology
2206,INCY,Incyte Corporation,65.42,1.38%,0.89,1373000.0,89819000.0,14660000000.0,-11.46%,40.19,1.64,2324.0,Health Technology
2207,INDB,Independent Bank Corp.,57.40,-1.68%,-0.98,229548.0,13176000.0,2529000000.0,-33.78%,9.51,6.04,N/A,Finance
2208,INDI,"indie Semiconductor, Inc.",8.15,-1.09%,-0.09,1610000.0,13119000.0,1386000000.0,27.89%,N/A,-1.05,N/A,Electronic Technology
2209,INDO,Indonesia Energy Corporation Limited,4.32,3.35%,0.14,248026.0,1071000.0,43816000.0,-20.99%,N/A,,N/A,Energy Minerals
2210,INDP,"Indaptus Therapeutics, Inc.",1.80,0.56%,0.01,15022.0,27040.0,15122000.0,-37.21%,N/A,-1.83,N/A,Health Technology
2211,INFA,Informatica Inc.,20.15,-4.86%,-1.03,467423.0,9419000.0,6691000000.0,-3.81%,N/A,-1.01,6000.0,Technology Services
2212,INFI,"Infinity Pharmaceuticals, Inc.",0.1146,-12.52%,-0.0164,10226000.0,1172000.0,10303000.0,-82.15%,N/A,-0.48,N/A,Health Technology
2213,INFN,Infinera Corporation,3.69,-1.07%,-0.04,3817000.0,14086000.0,832521000.0,-24.97%,N/A,-0.20,3267.0,Electronic Technology
2214,INFU,"InfuSystems Holdings, Inc.",11.24,1.08%,0.12,60153.0,676120.0,235266000.0,39.90%,372.19,0.03,N/A,Commercial Services
2215,INGN,"Inogen, Inc",6.22,-4.01%,-0.26,558050.0,3471000.0,143815000.0,-76.24%,N/A,-4.19,1026.0,Health Technology
2216,INGR,Ingredion Incorporated,101.06,0.03%,0.03,628094.0,63475000.0,6672000000.0,11.18%,11.79,8.69,11700.0,Consumer Non-Durables
2217,INKT,"MiNK Therapeutics, Inc.",1.80,-2.70%,-0.05,35871.0,64568.0,61960000.0,43.75%,N/A,-0.77,N/A,Health Technology
2218,INM,InMed Pharmaceuticals Inc.,0.9220,-1.91%,-0.0180,13779.0,12704.0,3069000.0,-50.72%,N/A,-307.95,N/A,Health Technology
2219,INMB,INmune Bio Inc.,8.52,8.54%,0.67,50480.0,430090.0,153545000.0,-15.24%,N/A,-1.48,N/A,Health Technology
2220,INMD,InMode Ltd.,42.20,-2.22%,-0.96,889670.0,37544000.0,3506000000.0,22.08%,19.75,2.20,N/A,Health Technology
2221,INNV,InnovAge Holding Corp.,6.41,-9.34%,-0.66,29224.0,187326.0,869389000.0,63.41%,N/A,-0.31,2000.0,Technology Services
2222,INO,"Inovio Pharmaceuticals, Inc.",0.4039,-4.52%,-0.0191,2495000.0,1008000.0,106121000.0,-78.78%,N/A,-0.98,N/A,Health Technology
2223,INOD,Innodata Inc.,10.43,-6.12%,-0.68,503228.0,5249000.0,287346000.0,72.99%,N/A,-0.41,4209.0,Technology Services
2224,INPX,Inpixon,0.1572,-2.96%,-0.0048,3354000.0,527326.0,7008000.0,-69.94%,N/A,-783.40,N/A,Technology Services
2225,INSE,"Inspired Entertainment, Inc.",12.55,-6.06%,-0.81,296181.0,3717000.0,329655000.0,18.76%,17.67,0.78,1600.0,Technology Services
2226,INSG,Inseego Corp.,0.6630,-9.77%,-0.0718,883862.0,586001.0,77487000.0,-71.70%,N/A,-0.40,N/A,Electronic Technology
2227,INSM,Insmed Incorporated,21.52,-2.40%,-0.53,2258000.0,48593000.0,3095000000.0,-3.67%,N/A,-5.24,N/A,Health Technology
2228,INSP,"Inspire Medical Systems, Inc.",240.50,-1.83%,-4.49,607061.0,145998000.0,7055000000.0,22.74%,N/A,-1.43,N/A,Health Technology
2229,INST,"Instructure Holdings, Inc.",25.55,-2.74%,-0.72,75582.0,1931000.0,3679000000.0,6.11%,N/A,-0.27,1466.0,Technology Services
2230,INSW,"International Seaways, Inc.",46.21,3.91%,1.74,1192000.0,55071000.0,2258000000.0,60.17%,4.00,11.66,1800.0,Transportation
2231,INTA,"Intapp, Inc.",33.51,-2.62%,-0.90,471495.0,15800000.0,2192000000.0,132.14%,N/A,-1.26,N/A,Technology Services
2232,INTC,Intel Corporation,34.28,-2.11%,-0.74,28714000.0,984324000.0,143565000000.0,3.47%,N/A,-0.22,131900.0,Electronic Technology
2233,INTE,Integral Acquisition Corporation 1,10.69,0.56%,0.06,6336.0,67732.0,63124000.0,-56.03%,537.19,0.02,N/A,Finance
2234,INTR,Inter & Co. Inc.,3.32,-2.06%,-0.07,139093.0,461789.0,1334000000.0,0.16%,N/A,-0.00,N/A,Finance
2235,INTS,"Intensity Therapeutics, Inc.",6.19,0.98%,0.06,7012.0,43404.0,N/A,N/A,N/A,,N/A,Health Technology
2236,INTT,inTest Corporation,17.21,-2.44%,-0.43,252042.0,4338000.0,191571000.0,87.42%,16.82,1.05,N/A,Electronic Technology
2237,INTU,Intuit Inc.,496.70,-0.82%,-4.11,1082000.0,537251000.0,139106000000.0,7.33%,62.77,7.97,17300.0,Technology Services
2238,INTZ,Intrusion Inc.,1.04,0.97%,0.01,115649.0,120275.0,22185000.0,-74.39%,N/A,-0.83,N/A,Technology Services
2239,INUV,"Inuvo, Inc.",0.2308,-1.37%,-0.0032,177748.0,41024.0,28075000.0,-50.09%,N/A,-0.12,N/A,Technology Services
2240,INVA,"Innoviva, Inc.",13.66,0.00%,0.00,598011.0,8169000.000000001,889239000.0,-11.22%,6.04,3.36,N/A,Health Technology
2241,INVE,"Identiv, Inc.",8.55,-2.29%,-0.20,80658.0,689626.0,196430000.0,-41.33%,N/A,-0.19,N/A,Electronic Technology
2242,INVO,"INVO BioScience, Inc.",1.86,-3.63%,-0.07,881171.0,1639000.0,1568000.0,-87.19%,N/A,-17.47,N/A,Health Technology
2243,INVZ,Innoviz Technologies Ltd.,3.14,-7.92%,-0.27,3529000.0,11082000.0,427622000.0,-33.85%,N/A,,N/A,Producer Manufacturing
2244,INZY,"Inozyme Pharma, Inc.",4.90,-1.41%,-0.07,903569.0,4427000.0,288508000.0,114.02%,N/A,-1.58,N/A,Health Technology
2245,IOAC,Innovative International Acquisition Corp.,11.16,0.09%,0.01,N/A,3594.0,135709000.0,-57.92%,N/A,-0.05,N/A,Finance
2246,IOBT,"IO Biotech, Inc.",1.80,-2.70%,-0.05,66680.0,120024.0,51867000.0,-53.16%,N/A,-2.47,N/A,Health Technology
2247,IONM,Assure Holdings Corp.,0.7448,0.11%,0.0008,34416.0,25633.0,3985000.0,-82.08%,N/A,,N/A,Health Services
2248,IONQ,"IonQ, Inc.",14.49,-5.48%,-0.84,12361000.0,179108000.0,2913000000.0,171.91%,N/A,-0.36,N/A,Electronic Technology
2249,IONS,"Ionis Pharmaceuticals, Inc.",39.99,1.11%,0.44,1071000.0,42832000.0,5722000000.0,-9.83%,N/A,-2.31,N/A,Health Technology
2250,IOSP,Innospec Inc.,107.25,3.09%,3.21,122784.0,13169000.0,2667000000.0,7.88%,21.19,5.09,2100.0,Process Industries
2251,IOT,Samsara Inc.,23.75,-3.73%,-0.92,2069999.9999999998,49165000.0,12636000000.0,65.59%,N/A,-0.47,2266.0,Technology Services
